,nbr_retweet,period,botscore,cleaned_tweet,identity,retweet
220,0,2,0.09590276214117437,australias airline cease flight mainland china follow footstep almost every major international airline truly want stop spread coronavirus,Human,0
221,0,2,0.19466773728450495,yay alliedpilots coronavirus chinavirus ,Human,0
222,141,2,0.05202936550695904,coronavirus case central china hubei  confirmed case  death  hospitalized  discharged hospital more,Human,141
223,0,2,0.1285158337598371,great podcast nytimes coronavirus authoritarianism china,Human,0
224,92,2,0.23633691139538376,fire detection space china draw inference may burning medical waste cremating body saying coronavirus comvsyhrwadmn,Human,92
225,1,2,0.10328573467123618,close border flight china get in its late still trouble fighting bush fire dont want anymore problem peterduttonmp scottmorrisonmp coronavirus coronavirusaustralia closeborders,Human,1
226,0,2,0.1285158337598371,still upset china making world sick bc refuse citizen farm separate pig fowl cause thing like coronavirus hongkongflu asiacticflu chinese live country well responsible,Human,0
227,0,2,0.4540057291614072,ccp antichinazi antitotalitarianism coronavirus coronavirusoutbreak coronaviruswuhan coronaviruschina ,Human,0
228,3,2,0.1285158337598371,cebu province governor gwendolyn garcia already ordered day quarantine passenger coming china cebu coronavirus ncov radyolaverdad untvnewsrescue,Human,3
229,3,2,0.13802618960216584,coronavirus chinas un amb zhang jun cbsnewsun question speaking reporter say china need un unicef help combat virus declared who global crisis chinamissionun cbsnews comlnvvwqhou,Human,3
230,0,2,0.07651310672792835,dear yvrairport bcgovnews since youre still allowing flight china ensure passenger coronavirus carrier ctvvancouver vancouversun cityofvancouver cbcnewsbc theprovince coronavirus coronaviruscanada ,Human,0
231,0,2,0.1285158337598371,amazonuk good know zero protocol stop parcel coming china protect loyal customer zero help line practical advice told boil package thats already opened house hung amazon amazonuk coronavirus dailymailuk,Human,0
232,0,2,0.26734400306340506,praise china effective coronavirus response included arresting people trying warn u month ago,Human,0
233,0,2,0.1285158337598371,would great time realdonaldtrump reopen trade negotiation china wuhan preferably entire cabinet sizable contingent senategop help u obiwan coronavirus hope unconmansense,Human,0
234,0,2,0.19466773728450495,mohfwindia pmoindia mocagoi cancellation flight to china country thinking impact coronavirus india,Human,0
235,1,2,0.49505756400804624,thursdays toll brought nationwide death total  far fatality reported outside mainland china total  new case confirmed bringing total  far exceeding  sars epidemic killed   coronavirus,Human,1
236,0,2,0.13802618960216584,coronavirus bacterial weapon china world must doubt china coronavirus,Human,0
237,0,2,0.19466773728450495,coronavirus coronavirusoutbreak china coronarvirus coronaviruswuhan worldnews pandemic latestnews declares coronavirus outbreak global public health emergency ,Human,0
238,0,2,0.28378247513569405,weve got virus also italy ive got friend china global problem really hope world together find cure soon possible coronarvirus coronarovirus coronavirus,Human,0
239,5,2,0.1701324265302999,latest coronavirus update according bnodesk chinavirus  confirmed case worldwide  suspected case  fatality  seriouscritical condition  treated released region china reporting case  country reporting case,Human,5
240,0,2,0.49505756400804624,daily death toll rapidly spreading coronavirus chinas hubei province hit record high thursday hubei health authority said  fatality newly reported death  wuhan according health commission hubei province  coronavirus,Human,0
241,1,2,0.4336774335329319,who declared healthemergency coronavirus not happening china global threat virus spreading rapidly threatens population business economy globally ,Human,1
242,1,2,0.15881746424200632,who slave ccp declares coronavirus outbreak global health emergency formally recommends country limit travel trade china though nation comply,Human,1
243,1,2,0.15881746424200632,wilbur ross tv today saying coronavirus going shift job china north america so anything possible biologicalwarfare,Human,1
244,3,2,0.15881746424200632,declares china coronavirus outbreak international emergency story who  kkelland ,Human,3
245,0,2,0.4540057291614072,right true antichinazi antitotalitarianism saynotoccp coronavirus coronaviruswuhan coronaviruschina soshk ,Human,0
246,26,2,0.06565556198004287,wuhan airport become vital link china fight novel coronavirus total  aircraft took wuhan tianhe international airport sending  medical personnel  ton aid material region hubei province comodeeakkrg,Human,26
247,18,2,0.05202936550695904,china get global support fight novel coronavirus ,Human,18
248,1,2,0.037980136466376074,russia shut border china amid coronavirus outbreak,Human,1
249,12,2,0.029913823351421277,china hubei say coronavirus death rise  province,Human,12
250,14,2,0.08899515596679244,xi order centralized response coronavirus it responsibility prevent control it china effort preventing spread coronavirus unprecedented life saved successful thousand,Human,14
251,1,2,0.07651310672792835,breaking daily death toll rapidly spreading coronavirus china s hubei province hit record high thursday hubei health authority said  fatality wuhan ncov,Human,1
252,1,2,0.7248402160410153,news coronavirus declared public health emergency international concern who global outbreak includes  case  country outside china,Bot,1
253,3,2,0.05202936550695904,took long drtedros adhanom who declare coronavirus public emergency country ethiopia owe china much ask china first ,Human,3
254,438,2,0.11116719108518804, confirmed coronavirus case worldwide  suspected case  death  seriouscritical condition  treated released region china reporting case  territory reporting case,Human,438
255,2,2,0.3184188561317807,declares coronavirus globalemergency mean going greater economic hit china global economy first anticipated ,Human,2
256,3,2,0.8468202684509261,new coronavirus declared global emergency world health organization outbreak continues spread outside china us large alarm button coronavirus ncov coronavirus one positive case reported kerala ncov comgeuosccti,Bot,3
257,2,2,0.2079055732880228,welwyn garden city england coronavirus alert cause partial evacuation new queen elizabeth ii hospital dayslater banchinatravel ,Human,2
258,1,2,0.11116719108518804,contagion response kit time supply ready hopefully wont need were getting prepared coronavirus ncov ncov contagion outbreak virus china hubei wuhan pandemic  ,Human,1
259,0,2,0.6545596461071505,world health organisation revers course declares outbreak coronavirus global health emergency who cdc coronavirus coronavirusoutbreak wuhancoronavirus wuhanflu wuhanoutbreak chinavirus ,Bot,0
260,0,2,0.0825396626774012,coronavirus wuflu  pm est currently  confirmed case worldwide including  death all china,Human,0
261,2,2,0.3742667881821624,chinaisterrorist chinese committing genocide uyghurs east turkestan chinese terrorist chinese giving coronavirus east turkestan concentrationcamps killing uyghurs chinese get country chinese gog magog,Human,2
262,0,2,0.06078011352084069,exponential growth coronavirus air traveller china country wonder air travel slow see block air travel ,Human,0
263,0,2,0.13802618960216584,that received cyber attack japan defense secret china japanese government state guest handling xi jinping rather problem coronavirus japanese government must ban entry coronavirus ,Human,0
264,0,2,0.029913823351421277,look paramilitary officer wearing mask line front tiananmen gate china hit epidemic new coronavirus ncov reutersstringer comprullbvq,Human,0
265,0,2,0.13802618960216584,northkorea introduces restriction travel flight train dprk china suspended  january response coronavirus britishembassy pyongyang comobixloeec,Human,0
266,0,2,0.11956986651967942,breathing ground promote plague china wuhan coronavirus ,Human,0
267,3,2,0.13802618960216584, animal identified south china morning post sale huanan wuhan market china coronavirus comucyurvxpr,Human,3
268,4,2,0.06078011352084069,complicate return trip shanghai back thailand pirate jam many hour thailand block flight china chinese airline cancel outbound nonessential flight proper response wooboy going create chaos coronavirus ,Human,4
269,58,2,0.05202936550695904,chinese foreign ministry spokesperson hua chunying responds who s pheic decision china confidence capability win battle coronavirus willing work who country safeguard public health comfjqlkxea,Human,58
270,8,2,0.2079055732880228,we database everyone china since december trying track see doing looking response date coronavirus different african country mauritius liberia ,Human,8
271,1,2,0.06565556198004287,date jan confirmed  deths  recovered  ncov coronavirus who whosrilanka neetwit gotabayar srilanka china comeariotcd,Human,1
272,0,2,0.19466773728450495,coronavirus coronavirusoutbreak china coronarvirus coronaviruswuhan worldnews pandemic latestnews disabled teenager china dy home alone relative quarantined ,Human,0
273,0,2,0.11116719108518804,cant believe need reminder also stop eating anything find china coronavirus ,Human,0
274,6,2,0.041106740219567735,idk predictive chart progression coronavirus spot were fucked  week far right track congratulations china comttlgoumtk,Human,6
275,0,2,0.11956986651967942,usdjpy nzdjpy oil sp bond yield rally despite who declaring international health emergency coronavirus moreoptimistic tone recommend restriction travel trade praising effort china contain virus comjsfbhzuxd,Human,0
